,unit_auc,naive_auc,diff
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.5548916849633476,0.44023949271220536,0.11465219225114226
REACTOME_BASE_EXCISION_REPAIR,0.5169170388415213,0.48009767865378483,0.03681936018773646
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.48024410137346646,0.48141531888782463,-0.0011712175143581693
REACTOME_BASIGIN_INTERACTIONS,0.5083312310217104,0.5072838528013959,0.001047378220314532
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.49716343961832526,0.4858961990205856,0.011267240597739647
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.4540418254897401,0.49078842598614836,-0.036746600496408266
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.49960844446021174,0.5003915555397882,-0.0007831110795764595
REACTOME_BETA_DEFENSINS,0.4334197908988302,0.5721891108141597,-0.13876931991532948
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,0.49657265720363647,0.49898489554796094,-0.002412238344324469
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA,0.503591011041078,0.49635938754406644,0.007231623497011508
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,0.4999561470934884,0.49635938754406644,0.0035967595494219573
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,0.49959374470316015,0.5020033551579559,-0.002409610454795763
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.5056769804760949,0.49177856548766397,0.013898414988430918
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.4467092746105139,0.5464966454990163,-0.09978737088850242
REACTOME_BICARBONATE_TRANSPORTERS,0.5060948970327186,0.4943175173802044,0.011777379652514186
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.49288211484665606,0.5083687605690432,-0.015486645722387171
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.6030787204017518,0.426904020933768,0.1761746994679838
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,0.506449579997556,0.4939574143932138,0.012492165604342242
REACTOME_BIOLOGICAL_OXIDATIONS,0.55089146224971,0.4612667971413818,0.08962466510832817
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,0.5014119978924326,0.5014119978924326,0.0
REACTOME_BIOSYNTHESIS_OF_MARESINS,0.4999582822537307,0.4999582822537307,0.0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,,,
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.494853771087171,0.5057217367196318,-0.010867965632460841
