pathway,n_genes,corr,abs_corr,sign
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,16,0.8729568123817444,0.8729568123817444,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,4,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,3,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,1,,,0
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,4,,,0
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,4,,,0
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,3,,,0
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,4,,,0
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,8,,,0
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,3,,,0
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,,,0
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,1,,,0
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0,,,0
REACTOME_TRAIL_SIGNALING,4,,,0
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,0.792295515537262,0.792295515537262,1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,14,0.8805932998657227,0.8805932998657227,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,14,0.85296630859375,0.85296630859375,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,15,0.7855547666549683,0.7855547666549683,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,54,0.8143253922462463,0.8143253922462463,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,16,0.8314774632453918,0.8314774632453918,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,15,0.8903180360794067,0.8903180360794067,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,14,0.8850765824317932,0.8850765824317932,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,10,0.8987225294113159,0.8987225294113159,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,90,0.8629724383354187,0.8629724383354187,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,13,0.8041292428970337,0.8041292428970337,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,13,0.9386200308799744,0.9386200308799744,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,9,,,0
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,2,,,0
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,22,0.8637500405311584,0.8637500405311584,1
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,25,0.8870342373847961,0.8870342373847961,1
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,9,,,0
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,7,,,0
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,15,0.8972635269165039,0.8972635269165039,1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,6,,,0
REACTOME_TRANSLATION,52,0.9397254586219788,0.9397254586219788,1
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,2,,,0
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,9,,,0
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,16,0.7616990804672241,0.7616990804672241,1
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,9,,,0
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,7,,,0
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,13,0.8725582361221313,0.8725582361221313,1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,13,0.8649585843086243,0.8649585843086243,1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,44,0.904011070728302,0.904011070728302,1
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,2,,,0
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,11,0.8435270190238953,0.8435270190238953,1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,3,,,0
REACTOME_TRANSPORT_OF_FATTY_ACIDS,2,,,0
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,11,0.8414837121963501,0.8414837121963501,1
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,11,0.8794142007827759,0.8794142007827759,1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,21,0.8433443307876587,0.8433443307876587,1
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,1,,,0
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,3,,,0
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,3,,,0
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,125,0.8726902008056641,0.8726902008056641,1
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,9,,,0
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,9,,,0
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,33,0.8318135738372803,0.8318135738372803,1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,16,0.48848631978034973,0.48848631978034973,1
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,2,,,0
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,3,,,0
REACTOME_TRIGLYCERIDE_CATABOLISM,5,,,0
REACTOME_TRIGLYCERIDE_METABOLISM,8,,,0
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,4,,,0
REACTOME_TRNA_AMINOACYLATION,7,,,0
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,3,,,0
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,10,0.8430859446525574,0.8430859446525574,1
REACTOME_TRNA_PROCESSING,34,0.8903185725212097,0.8903185725212097,1
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,1,,,0
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,21,0.8602227568626404,0.8602227568626404,1
REACTOME_TRP_CHANNELS,3,,,0
REACTOME_TRYPTOPHAN_CATABOLISM,5,,,0
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0,,,0
REACTOME_TYROSINE_CATABOLISM,1,,,0
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,2,,,0
REACTOME_UBIQUINOL_BIOSYNTHESIS,5,,,0
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,33,0.8876383900642395,0.8876383900642395,1
REACTOME_UCH_PROTEINASES,18,0.8613457083702087,0.8613457083702087,1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,4,,,0
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,22,0.8816227912902832,0.8816227912902832,1
REACTOME_UNWINDING_OF_DNA,4,,,0
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,6,,,0
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,1,,,0
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,2,,,0
REACTOME_UREA_CYCLE,1,,,0
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,3,,,0
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,14,0.9558094143867493,0.9558094143867493,1
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,5,,,0
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,,,0
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0,,,0
REACTOME_VESICLE_MEDIATED_TRANSPORT,131,0.8321207165718079,0.8321207165718079,1
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,13,0.9389136433601379,0.9389136433601379,1
REACTOME_VISUAL_PHOTOTRANSDUCTION,20,0.9327220320701599,0.9327220320701599,1
REACTOME_VITAMINS,1,,,0
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,1,,,0
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,1,,,0
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,5,,,0
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,3,,,0
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,1,,,0
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,1,,,0
REACTOME_VLDL_ASSEMBLY,0,,,0
REACTOME_VLDL_CLEARANCE,1,,,0
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,2,,,0
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,1,,,0
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,2,,,0
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0,,,0
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,1,,,0
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,2,,,0
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,2,,,0
REACTOME_XENOBIOTICS,0,,,0
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0,,,0
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,,,0
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,1,,,0
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,4,,,0
REACTOME_ZINC_TRANSPORTERS,5,,,0
