train,val,recon,beta,lr
326.29440524193546,334.65519870499105,317.8736932787369,1.0,0.0002454792921248144
326.2242929766255,334.9340237417482,317.792407591413,1.0,0.00023208660251050164
326.16607390372985,334.0401712991546,317.2304400443065,1.0,0.00021895831107393473
325.873918890184,333.95358780973953,317.40393717571595,1.0,0.00020610737385376356
325.58889947706655,333.5316282819228,317.0958497206853,1.0,0.00019354647317351177
325.49667476531,332.9379016756408,316.93313783531613,1.0,0.0001812880051256552
325.31588075699347,333.1718641101408,316.97516084340566,1.0,0.00016934406733817422
325.3906110209803,332.79975669420236,316.7376157998314,1.0,0.0001577264470356557
325.0150959630166,332.7846628237399,316.62336808565055,1.0,0.00014644660940672634
324.92753532163556,332.4136515794192,316.6286847115529,1.0,0.0001355156862892944
324.64478700699345,332.0723844116582,316.5464017641943,1.0,0.00012494446518477025
324.5503203361265,332.0766408129908,316.3542314369024,1.0,0.00011474337861210548
324.4311265514743,331.79234610483155,316.2558738329732,1.0,0.00010492249381215483
324.2675753685736,331.715968250093,316.2378202954324,1.0,9.549150281252637e-05
324.1037310200353,331.84604519396686,316.4506660809271,1.0,8.645971286271918e-05
323.85535101121474,331.5135005869764,316.1059167987549,1.0,7.78360372489926e-05
323.9235601609753,331.3271573608769,316.1250167583864,1.0,6.962898649802815e-05
323.605616218813,331.2939709571599,316.0193881544057,1.0,6.184665997806824e-05
323.7088441910282,331.28815438716003,316.0156778043768,1.0,5.449673790581613e-05
323.5748046875,331.34323127537874,316.1372563293519,1.0,4.758647376699034e-05
323.48126693233365,330.82300464510314,315.60721493675595,1.0,4.112268715800956e-05
323.6219108335433,331.0820030637546,315.94236887397494,1.0,3.511175705587434e-05
323.40555400233114,330.7760725923826,315.6414980810102,1.0,2.9559615522887284e-05
323.37495944115426,331.0036187972945,315.9053562090873,1.0,2.447174185242324e-05
323.50459614415325,330.62959035701425,315.5483485506902,1.0,1.9853157161528526e-05
323.26583055065527,330.68539494878735,315.52737207229137,1.0,1.570841943568452e-05
322.9896614320817,330.8290779028741,315.7659549237747,1.0,1.204161903062634e-05
323.18523913967994,330.65710671839383,315.59352828840355,1.0,8.85637463565564e-06
323.37032608524447,330.7852890741257,315.68190055313806,1.0,6.155829702431171e-06
323.28531316941786,330.5896288716201,315.5460382432561,1.0,3.942649342761118e-06
323.05938504126766,330.6670563888163,315.55943500862776,1.0,2.2190176984600023e-06
322.96453660534274,330.8885246052689,315.8522117297821,1.0,9.866357858642206e-07
323.26145807081656,330.70341161787815,315.63056105717095,1.0,2.467198171342e-07
